order_id,order_number,customer_id,order_date,ship_date,subtotal,tax,freight,total,total_cost,margin,status,payment_status,po_number
9310,ORD-202505-00133,111,2025-05-14,2025-05-14,3794.94,227.70,88.01,4110.65,2207.94,0.4182,SHIPPED,UNPAID,PO-00111-7233
9311,ORD-202505-00134,32,2025-05-23,2025-05-23,1945.94,116.76,50.93,2113.63,1197.57,0.3846,SHIPPED,UNPAID,PO-00032-7419
9312,ORD-202505-00135,107,2025-05-15,2025-05-16,3441.28,206.48,113.37,3761.13,2153.56,0.3742,SHIPPED,PAID,PO-00107-3723
9313,ORD-202505-00136,51,2025-05-14,2025-05-15,4475.57,237.21,105.78,4818.56,2767.75,0.3816,PENDING,PARTIAL,PO-00051-5305
9314,ORD-202505-00137,105,2025-05-23,2025-05-23,4351.41,230.62,91.22,4673.25,2703.64,0.3787,SHIPPED,PAID,PO-00105-3670
9315,ORD-202505-00138,80,2025-05-26,2025-05-28,3442.73,206.56,73.94,3723.23,2152.97,0.3746,PENDING,PAID,PO-00080-4278
9316,ORD-202505-00139,81,2025-05-26,2025-05-28,13538.90,812.33,90.74,14441.97,9181.20,0.3219,SHIPPED,UNPAID,PO-00081-6520
9317,ORD-202505-00140,67,2025-05-20,2025-05-21,9764.46,646.90,81.53,10492.89,7376.44,0.2446,PENDING,PAID,PO-00067-1588
9318,ORD-202505-00141,118,2025-05-22,2025-05-27,906.00,60.02,61.43,1027.45,623.86,0.3114,PENDING,PARTIAL,PO-00118-2756
9319,ORD-202505-00142,30,2025-05-05,2025-05-06,4049.18,242.95,115.42,4407.55,2467.28,0.3907,PENDING,UNPAID,PO-00030-5774
9320,ORD-202505-00143,108,2025-05-27,2025-05-28,2245.76,134.75,64.22,2444.73,1448.48,0.355,SHIPPED,UNPAID,PO-00108-6561
9321,ORD-202505-00144,41,2025-05-23,2025-05-28,950.80,57.05,55.91,1063.76,612.15,0.3562,PENDING,PARTIAL,PO-00041-8254
9322,ORD-202505-00145,10,2025-05-21,2025-05-21,3018.21,159.97,78.23,3256.41,1820.63,0.3968,SHIPPED,PARTIAL,PO-00010-5839
9323,ORD-202505-00146,93,2025-05-13,2025-05-15,2247.01,134.82,99.00,2480.83,1407.65,0.3735,SHIPPED,PAID,PO-00093-9917
9324,ORD-202505-00147,90,2025-05-10,2025-05-10,1686.87,101.21,64.88,1852.96,1011.21,0.4005,PENDING,PARTIAL,PO-00090-8311
9325,ORD-202505-00148,29,2025-05-04,2025-05-05,2848.89,170.93,83.59,3103.41,1686.74,0.4079,PENDING,UNPAID,PO-00029-4602
9326,ORD-202505-00149,61,2025-05-27,2025-05-27,2929.50,175.77,76.69,3181.96,1999.40,0.3175,SHIPPED,UNPAID,PO-00061-1690
9327,ORD-202505-00150,137,2025-05-12,2025-05-15,3167.09,190.03,116.12,3473.24,1973.14,0.377,SHIPPED,UNPAID,PO-00137-4601
9328,ORD-202505-00151,129,2025-05-28,2025-05-28,1877.45,124.38,61.63,2063.46,1221.34,0.3495,PENDING,PARTIAL,PO-00129-3640
9329,ORD-202505-00152,84,2025-05-22,2025-05-23,12715.45,842.40,195.21,13753.06,7765.53,0.3893,PENDING,UNPAID,PO-00084-4296
9330,ORD-202505-00153,101,2025-05-08,2025-05-13,4459.43,295.44,115.50,4870.37,2721.77,0.3897,SHIPPED,PAID,PO-00101-5065
9331,ORD-202505-00154,67,2025-05-12,2025-05-14,10513.73,696.53,98.84,11309.10,6341.64,0.3968,SHIPPED,UNPAID,PO-00067-8457
9332,ORD-202505-00155,84,2025-05-26,2025-05-28,4380.70,290.22,67.29,4738.21,2731.89,0.3764,PENDING,PAID,PO-00084-6082
9333,ORD-202505-00156,12,2025-05-26,2025-05-28,8723.49,462.34,103.04,9288.87,7132.29,0.1824,SHIPPED,PAID,PO-00012-7097
9334,ORD-202505-00157,64,2025-05-09,2025-05-13,2689.94,161.40,111.20,2962.54,1869.04,0.3052,PENDING,PAID,PO-00064-5588
9335,ORD-202505-00158,12,2025-05-02,2025-05-07,2102.47,111.43,108.13,2322.03,1133.18,0.461,PENDING,PAID,PO-00012-6377
9336,ORD-202505-00159,28,2025-05-09,2025-05-13,2817.76,186.68,116.35,3120.79,1759.37,0.3756,SHIPPED,UNPAID,PO-00028-7098
9337,ORD-202505-00160,17,2025-05-23,2025-05-28,2257.85,135.47,80.12,2473.44,1242.37,0.4498,SHIPPED,UNPAID,PO-00017-7811
9338,ORD-202505-00161,103,2025-05-08,2025-05-08,5218.72,313.12,91.61,5623.45,3108.96,0.4043,SHIPPED,PARTIAL,PO-00103-9757
9339,ORD-202505-00162,150,2025-05-19,2025-05-19,3622.21,191.98,104.07,3918.26,2314.81,0.3609,PENDING,PAID,PO-00150-5236
9340,ORD-202505-00163,11,2025-05-28,2025-05-29,4108.17,246.49,46.99,4401.65,2570.71,0.3742,SHIPPED,UNPAID,PO-00011-3154
9341,ORD-202505-00164,106,2025-05-12,2025-05-15,3085.08,204.39,92.47,3381.94,1983.42,0.3571,SHIPPED,PAID,PO-00106-7740
9342,ORD-202505-00165,67,2025-05-22,2025-05-26,3842.96,254.60,53.59,4151.15,2425.34,0.3689,CANCELLED,UNPAID,PO-00067-6046
9343,ORD-202505-00166,58,2025-05-15,2025-05-16,2346.69,155.47,106.29,2608.45,1449.19,0.3825,SHIPPED,UNPAID,PO-00058-3189
9344,ORD-202505-00167,116,2025-05-13,2025-05-15,5087.80,305.27,97.62,5490.69,3317.93,0.3479,SHIPPED,PARTIAL,PO-00116-3119
9345,ORD-202505-00168,21,2025-05-27,2025-05-27,4279.82,256.79,114.64,4651.25,2654.71,0.3797,SHIPPED,PAID,PO-00021-4461
9346,ORD-202505-00169,82,2025-05-23,2025-05-23,13935.62,738.59,191.68,14865.89,8540.56,0.3871,PENDING,UNPAID,PO-00082-4867
9347,ORD-202505-00170,105,2025-05-23,2025-05-28,3050.26,161.66,68.41,3280.33,1804.40,0.4084,PENDING,UNPAID,PO-00105-5428
9348,ORD-202505-00171,6,2025-05-12,2025-05-13,6526.46,391.59,176.04,7094.09,4154.29,0.3635,SHIPPED,PARTIAL,PO-00006-4932
9349,ORD-202505-00172,97,2025-05-01,2025-05-06,5690.30,376.98,127.44,6194.72,3639.41,0.3604,SHIPPED,UNPAID,PO-00097-1458
9350,ORD-202505-00173,125,2025-05-28,2025-05-29,3077.91,184.67,70.99,3333.57,2014.04,0.3456,SHIPPED,UNPAID,PO-00125-8225
9351,ORD-202505-00174,72,2025-05-30,2025-05-30,3836.57,203.34,64.54,4104.45,2361.83,0.3844,SHIPPED,UNPAID,PO-00072-2905
9352,ORD-202505-00175,26,2025-05-21,2025-05-26,10429.32,552.75,126.04,11108.11,8195.83,0.2142,SHIPPED,UNPAID,PO-00026-4202
9353,ORD-202505-00176,8,2025-05-02,2025-05-07,4895.69,293.74,71.56,5260.99,2966.76,0.394,PENDING,PAID,PO-00008-5859
9354,ORD-202505-00177,74,2025-05-28,2025-05-30,5564.70,333.88,148.44,6047.02,3431.24,0.3834,SHIPPED,UNPAID,PO-00074-3197
9355,ORD-202505-00178,101,2025-05-27,2025-05-29,2377.52,157.51,93.62,2628.65,1489.08,0.3737,PENDING,UNPAID,PO-00101-1855
9356,ORD-202505-00179,89,2025-05-23,2025-05-28,3608.58,216.51,108.05,3933.14,2234.30,0.3808,PENDING,UNPAID,PO-00089-3742
9357,ORD-202505-00180,33,2025-05-07,2025-05-09,1813.85,120.17,31.44,1965.46,1226.34,0.3239,PENDING,UNPAID,PO-00033-4203
9358,ORD-202505-00181,96,2025-05-06,2025-05-06,7869.62,472.18,186.68,8528.48,4875.90,0.3804,SHIPPED,PAID,PO-00096-4858
9359,ORD-202505-00182,105,2025-05-28,2025-06-02,3578.36,189.65,56.31,3824.32,2296.45,0.3582,PENDING,PAID,PO-00105-7184
9360,ORD-202505-00183,96,2025-05-16,2025-05-16,1776.49,106.59,57.56,1940.64,1085.46,0.389,SHIPPED,PARTIAL,PO-00096-5989
9361,ORD-202505-00184,50,2025-05-14,2025-05-14,4697.52,311.21,80.45,5089.18,2767.34,0.4109,SHIPPED,PARTIAL,PO-00050-1578
9362,ORD-202505-00185,123,2025-05-01,2025-05-06,2644.02,158.64,101.03,2903.69,1634.81,0.3817,PENDING,UNPAID,PO-00123-9011
9363,ORD-202505-00186,7,2025-05-09,2025-05-13,1462.36,96.88,32.17,1591.41,782.38,0.465,CANCELLED,UNPAID,PO-00007-6778
9364,ORD-202505-00187,51,2025-05-16,2025-05-20,9945.22,527.10,149.71,10622.03,6884.51,0.3078,SHIPPED,UNPAID,PO-00051-8629
9365,ORD-202505-00188,83,2025-05-26,2025-05-29,1518.90,100.63,45.44,1664.97,919.81,0.3944,PENDING,PARTIAL,PO-00083-9352
9366,ORD-202505-00189,23,2025-05-07,2025-05-09,2143.46,128.61,102.58,2374.65,1502.71,0.2989,PENDING,UNPAID,PO-00023-9735
9367,ORD-202505-00190,138,2025-05-02,2025-05-07,4388.15,263.29,49.87,4701.31,2968.02,0.3236,SHIPPED,UNPAID,PO-00138-1940
9368,ORD-202505-00191,23,2025-05-01,2025-05-01,2578.00,154.68,50.11,2782.79,1602.31,0.3785,SHIPPED,UNPAID,PO-00023-5823
9369,ORD-202505-00192,122,2025-05-02,2025-05-06,15145.33,908.72,124.15,16178.20,11202.32,0.2603,PENDING,UNPAID,PO-00122-8710
9370,ORD-202505-00193,69,2025-05-12,2025-05-12,9490.14,569.41,91.96,10151.51,5836.70,0.385,SHIPPED,PAID,PO-00069-9593
9371,ORD-202505-00194,85,2025-05-10,2025-05-14,8309.74,498.58,91.15,8899.47,4869.37,0.414,PENDING,PARTIAL,PO-00085-6463
9372,ORD-202505-00195,117,2025-05-06,2025-05-07,9557.07,573.42,81.83,10212.32,7222.79,0.2442,PENDING,PARTIAL,PO-00117-6921
9373,ORD-202505-00196,137,2025-05-15,2025-05-19,2693.52,161.61,63.89,2919.02,1579.83,0.4135,SHIPPED,UNPAID,PO-00137-6825
9374,ORD-202505-00197,148,2025-05-02,2025-05-06,931.77,55.91,28.61,1016.29,611.56,0.3437,PENDING,UNPAID,PO-00148-6227
9375,ORD-202505-00198,56,2025-05-29,2025-06-03,25287.31,1675.28,148.30,27110.89,18926.01,0.2516,SHIPPED,UNPAID,PO-00056-8831
9376,ORD-202505-00199,48,2025-05-30,2025-06-02,1783.22,106.99,56.87,1947.08,1144.65,0.3581,PENDING,PAID,PO-00048-8534
9377,ORD-202505-00200,32,2025-05-15,2025-05-19,1985.15,119.11,30.17,2134.43,1232.99,0.3789,PENDING,UNPAID,PO-00032-4370
9378,ORD-202505-00201,125,2025-05-13,2025-05-16,3163.31,189.80,59.99,3413.10,2148.59,0.3208,SHIPPED,UNPAID,PO-00125-1037
9379,ORD-202505-00202,51,2025-05-18,2025-05-19,2083.84,110.44,73.29,2267.57,1173.02,0.4371,PENDING,UNPAID,PO-00051-9358
9380,ORD-202505-00203,101,2025-05-01,2025-05-06,1472.65,97.56,32.11,1602.32,867.64,0.4108,SHIPPED,UNPAID,PO-00101-4154
9381,ORD-202505-00204,15,2025-05-21,2025-05-21,8388.45,503.31,169.54,9061.30,5237.12,0.3757,PENDING,PAID,PO-00015-7814
9382,ORD-202505-00205,134,2025-05-30,2025-06-02,783.44,51.90,47.85,883.19,551.63,0.2959,PENDING,PARTIAL,PO-00134-8445
9383,ORD-202505-00206,148,2025-05-17,2025-05-21,8885.10,533.11,159.54,9577.75,6535.61,0.2644,PENDING,PAID,PO-00148-9517
9384,ORD-202505-00207,149,2025-05-23,2025-05-28,2391.45,143.49,76.49,2611.43,1514.53,0.3667,PENDING,PAID,PO-00149-7285
9385,ORD-202505-00208,14,2025-05-30,2025-06-03,5426.90,325.61,143.27,5895.78,3151.43,0.4193,PENDING,PARTIAL,PO-00014-6797
9386,ORD-202505-00209,74,2025-05-12,2025-05-15,6604.70,396.28,152.02,7153.00,3897.29,0.4099,PENDING,UNPAID,PO-00074-5262
9387,ORD-202505-00210,136,2025-05-13,2025-05-14,8876.52,588.07,77.64,9542.23,7166.38,0.1927,PENDING,PARTIAL,PO-00136-2803
9388,ORD-202505-00211,8,2025-05-18,2025-05-18,983.03,58.98,28.46,1070.47,725.15,0.2623,PENDING,PARTIAL,PO-00008-3681
9389,ORD-202505-00212,121,2025-05-16,2025-05-19,3461.93,207.72,106.41,3776.06,2276.12,0.3425,SHIPPED,UNPAID,PO-00121-1460
9390,ORD-202505-00213,104,2025-05-13,2025-05-15,2650.48,175.59,96.18,2922.25,1486.58,0.4391,PENDING,UNPAID,PO-00104-2365
9391,ORD-202505-00214,112,2025-05-21,2025-05-23,5700.01,377.63,118.55,6196.19,3715.40,0.3482,SHIPPED,UNPAID,PO-00112-9451
9392,ORD-202505-00215,108,2025-05-19,2025-05-21,7874.32,472.46,164.96,8511.74,4935.99,0.3732,PENDING,PAID,PO-00108-2670
9393,ORD-202505-00216,33,2025-05-06,2025-05-08,20762.50,1375.52,116.70,22254.72,16688.07,0.1962,PENDING,PAID,PO-00033-7279
9394,ORD-202505-00217,20,2025-05-02,2025-05-06,1531.25,101.45,29.00,1661.70,943.61,0.3838,PENDING,UNPAID,PO-00020-2762
9395,ORD-202505-00218,35,2025-05-14,2025-05-14,2794.70,167.68,82.02,3044.40,1715.82,0.386,PENDING,PAID,PO-00035-5670
9396,ORD-202505-00219,139,2025-05-26,2025-05-27,122.14,8.09,26.74,156.97,63.01,0.4841,SHIPPED,PAID,PO-00139-9702
9397,ORD-202505-00220,127,2025-05-21,2025-05-21,2184.92,131.10,90.52,2406.54,1579.14,0.2773,PENDING,PAID,PO-00127-7605
9398,ORD-202505-00221,130,2025-05-05,2025-05-05,1273.21,84.35,45.12,1402.68,867.96,0.3183,PENDING,PAID,PO-00130-1766
9399,ORD-202505-00222,81,2025-05-28,2025-06-02,4735.60,284.14,74.53,5094.27,2981.28,0.3705,SHIPPED,UNPAID,PO-00081-2249
9400,ORD-202505-00223,79,2025-05-20,2025-05-22,10430.93,625.86,153.43,11210.22,6611.74,0.3661,PENDING,PAID,PO-00079-9775
9401,ORD-202505-00224,130,2025-05-29,2025-05-29,4818.08,319.20,114.70,5251.98,3102.52,0.3561,PENDING,UNPAID,PO-00130-9766
9402,ORD-202505-00225,66,2025-05-03,2025-05-05,3055.17,183.31,89.01,3327.49,2050.26,0.3289,PENDING,PARTIAL,PO-00066-8991
9403,ORD-202505-00226,88,2025-05-01,2025-05-01,4893.44,293.61,115.52,5302.57,3010.34,0.3848,PENDING,PAID,PO-00088-7496
9404,ORD-202505-00227,70,2025-05-22,2025-05-23,3503.79,210.23,58.54,3772.56,2202.18,0.3715,SHIPPED,UNPAID,PO-00070-2388
9405,ORD-202505-00228,78,2025-05-14,2025-05-15,7081.37,424.88,81.09,7587.34,4373.57,0.3824,PENDING,UNPAID,PO-00078-6959
9406,ORD-202505-00229,118,2025-05-15,2025-05-15,3840.46,254.43,97.52,4192.41,2445.21,0.3633,PENDING,PAID,PO-00118-1480
9407,ORD-202505-00230,139,2025-05-19,2025-05-22,3001.64,198.86,85.64,3286.14,2128.19,0.291,SHIPPED,UNPAID,PO-00139-3192
9408,ORD-202505-00231,35,2025-05-26,2025-05-27,5301.66,318.10,114.37,5734.13,3297.60,0.378,PENDING,PAID,PO-00035-7382
9409,ORD-202505-00232,55,2025-05-13,2025-05-13,3058.75,162.11,100.17,3321.03,2032.92,0.3354,SHIPPED,UNPAID,PO-00055-3950
9410,ORD-202505-00233,112,2025-05-18,2025-05-18,3098.29,205.26,86.68,3390.23,1910.66,0.3833,SHIPPED,PARTIAL,PO-00112-3075
9411,ORD-202505-00234,34,2025-05-05,2025-05-08,5938.16,314.72,144.55,6397.43,3962.73,0.3327,SHIPPED,PARTIAL,PO-00034-1512
9412,ORD-202505-00235,84,2025-05-21,2025-05-26,863.85,57.23,28.29,949.37,521.20,0.3967,SHIPPED,PAID,PO-00084-9086
9413,ORD-202505-00236,145,2025-05-26,2025-05-27,4786.33,287.18,54.39,5127.90,3157.64,0.3403,SHIPPED,UNPAID,PO-00145-8918
9414,ORD-202505-00237,103,2025-05-28,2025-05-28,5136.07,308.16,103.41,5547.64,2962.35,0.4232,PENDING,UNPAID,PO-00103-8212
9415,ORD-202505-00238,4,2025-05-06,2025-05-07,3857.74,204.46,64.93,4127.13,2420.63,0.3725,PENDING,PARTIAL,PO-00004-6943
9416,ORD-202505-00239,112,2025-05-28,2025-05-28,3616.23,239.58,82.98,3938.79,2182.53,0.3965,PENDING,PARTIAL,PO-00112-1670
9417,ORD-202505-00240,130,2025-05-13,2025-05-13,4342.26,287.67,63.11,4693.04,2805.67,0.3539,PENDING,PARTIAL,PO-00130-3687
9418,ORD-202505-00241,134,2025-05-12,2025-05-15,6574.84,435.58,166.78,7177.20,4430.81,0.3261,PENDING,UNPAID,PO-00134-6102
9419,ORD-202505-00242,21,2025-05-11,2025-05-12,1764.80,105.89,27.60,1898.29,1101.46,0.3759,PENDING,UNPAID,PO-00021-2576
9420,ORD-202505-00243,99,2025-05-19,2025-05-22,6581.58,394.89,79.46,7055.93,3784.57,0.425,PENDING,UNPAID,PO-00099-1285
9421,ORD-202505-00244,120,2025-05-16,2025-05-19,2273.75,136.42,112.71,2522.88,1501.70,0.3395,PENDING,PAID,PO-00120-4295
9422,ORD-202505-00245,59,2025-05-07,2025-05-07,2382.46,142.95,52.31,2577.72,1612.71,0.3231,PENDING,UNPAID,PO-00059-7385
9423,ORD-202505-00246,94,2025-05-31,2025-05-31,8635.63,457.69,138.06,9231.38,5128.59,0.4061,SHIPPED,PAID,PO-00094-1917
9424,ORD-202505-00247,101,2025-05-21,2025-05-23,2173.17,143.97,111.74,2428.88,1369.72,0.3697,PENDING,PAID,PO-00101-8509
9425,ORD-202505-00248,73,2025-05-27,2025-05-27,2773.66,183.75,78.46,3035.87,1713.78,0.3821,SHIPPED,UNPAID,PO-00073-2332
9426,ORD-202505-00249,82,2025-05-09,2025-05-12,3168.56,167.93,77.89,3414.38,1664.08,0.4748,PENDING,PAID,PO-00082-6445
9427,ORD-202505-00250,22,2025-05-08,2025-05-09,1244.52,74.67,47.20,1366.39,807.36,0.3513,PENDING,UNPAID,PO-00022-8361
9428,ORD-202505-00251,116,2025-05-14,2025-05-14,3649.29,218.96,45.40,3913.65,2334.16,0.3604,SHIPPED,UNPAID,PO-00116-1342
9429,ORD-202505-00252,127,2025-05-12,2025-05-12,1348.76,80.93,30.07,1459.76,840.56,0.3768,SHIPPED,UNPAID,PO-00127-6260
9430,ORD-202505-00253,47,2025-05-21,2025-05-26,3844.58,254.70,83.78,4183.06,2267.74,0.4101,PENDING,UNPAID,PO-00047-5215
9431,ORD-202505-00254,140,2025-05-28,2025-05-30,6536.21,346.42,184.16,7066.79,4087.12,0.3747,PENDING,PARTIAL,PO-00140-4303
9432,ORD-202505-00255,41,2025-05-18,2025-05-19,824.04,49.44,60.73,934.21,417.32,0.4936,PENDING,PARTIAL,PO-00041-8092
9433,ORD-202505-00256,101,2025-05-29,2025-05-29,2875.35,190.49,111.00,3176.84,1843.71,0.3588,SHIPPED,UNPAID,PO-00101-9642
9434,ORD-202505-00257,102,2025-05-08,2025-05-12,4273.54,256.41,93.20,4623.15,2652.57,0.3793,PENDING,UNPAID,PO-00102-8558
9435,ORD-202505-00258,146,2025-05-04,2025-05-04,22977.01,1378.62,75.47,24431.10,16754.77,0.2708,SHIPPED,PARTIAL,PO-00146-1565
9436,ORD-202505-00259,140,2025-05-09,2025-05-13,3042.83,161.27,68.85,3272.95,2144.19,0.2953,SHIPPED,PAID,PO-00140-9771
9437,ORD-202505-00260,66,2025-05-15,2025-05-16,2374.18,142.45,100.88,2617.51,1577.04,0.3358,SHIPPED,UNPAID,PO-00066-1796
9438,ORD-202505-00261,33,2025-05-26,2025-05-26,1559.14,103.29,40.82,1703.25,993.55,0.3628,SHIPPED,UNPAID,PO-00033-4659
9439,ORD-202505-00262,68,2025-05-05,2025-05-08,1234.40,81.78,38.92,1355.10,891.64,0.2777,PENDING,PARTIAL,PO-00068-5389
9440,ORD-202505-00263,85,2025-05-19,2025-05-22,5110.86,306.65,92.92,5510.43,3033.62,0.4064,PENDING,PAID,PO-00085-6689
9441,ORD-202505-00264,90,2025-05-12,2025-05-12,4834.40,290.06,119.08,5243.54,2971.37,0.3854,SHIPPED,PAID,PO-00090-3996
9442,ORD-202505-00265,38,2025-05-13,2025-05-16,2259.64,135.58,95.81,2491.03,1486.36,0.3422,PENDING,PAID,PO-00038-9764
9443,ORD-202505-00266,120,2025-05-19,2025-05-20,5929.79,355.79,128.42,6414.00,3669.96,0.3811,PENDING,UNPAID,PO-00120-6746
9444,ORD-202505-00267,6,2025-05-24,2025-05-24,1134.83,68.09,30.28,1233.20,765.26,0.3257,SHIPPED,UNPAID,PO-00006-7656
9445,ORD-202505-00268,122,2025-05-08,2025-05-08,3077.94,184.68,97.16,3359.78,2177.67,0.2925,SHIPPED,UNPAID,PO-00122-3175
9446,ORD-202505-00269,12,2025-05-29,2025-06-03,2872.45,152.24,79.07,3103.76,1841.48,0.3589,SHIPPED,PAID,PO-00012-8028
9447,ORD-202505-00270,109,2025-05-07,2025-05-12,5711.94,378.42,124.47,6214.83,3666.17,0.3582,PENDING,UNPAID,PO-00109-4719
9448,ORD-202505-00271,104,2025-05-12,2025-05-12,2656.83,176.01,70.21,2903.05,1617.26,0.3913,SHIPPED,PARTIAL,PO-00104-7487
9449,ORD-202505-00272,127,2025-05-28,2025-06-02,89.89,5.39,27.67,122.95,52.15,0.4198,SHIPPED,PAID,PO-00127-5180
9450,ORD-202505-00273,81,2025-05-03,2025-05-06,15938.15,956.29,158.63,17053.07,11886.34,0.2542,SHIPPED,PARTIAL,PO-00081-8905
9451,ORD-202505-00274,110,2025-05-29,2025-06-03,5021.21,301.27,159.21,5481.69,2886.54,0.4251,PENDING,UNPAID,PO-00110-8931
9452,ORD-202505-00275,49,2025-05-23,2025-05-23,1725.04,103.50,60.47,1889.01,1080.83,0.3734,PENDING,UNPAID,PO-00049-5252
9453,ORD-202505-00276,76,2025-05-14,2025-05-19,2575.35,154.52,119.43,2849.30,1567.81,0.3912,PENDING,UNPAID,PO-00076-7883
9454,ORD-202505-00277,141,2025-05-12,2025-05-14,2464.59,163.28,89.70,2717.57,1653.89,0.3289,PENDING,UNPAID,PO-00141-8694
9455,ORD-202505-00278,113,2025-05-15,2025-05-20,3809.86,228.59,54.45,4092.90,2222.90,0.4165,SHIPPED,PARTIAL,PO-00113-4743
9456,ORD-202505-00279,32,2025-05-13,2025-05-16,146.85,8.81,15.09,170.75,90.30,0.3851,SHIPPED,PARTIAL,PO-00032-1255
9457,ORD-202505-00280,140,2025-05-13,2025-05-15,3563.67,188.87,51.55,3804.09,2215.80,0.3782,PENDING,UNPAID,PO-00140-7969
9458,ORD-202505-00281,43,2025-05-16,2025-05-19,1787.50,118.42,64.70,1970.62,1204.65,0.3261,SHIPPED,UNPAID,PO-00043-8723
9459,ORD-202505-00282,148,2025-05-13,2025-05-14,2057.40,123.44,110.78,2291.62,1428.76,0.3056,SHIPPED,PAID,PO-00148-1819
9460,ORD-202505-00283,34,2025-05-15,2025-05-15,2492.00,132.08,78.98,2703.06,1613.00,0.3527,PENDING,UNPAID,PO-00034-2432
9461,ORD-202505-00284,21,2025-05-15,2025-05-19,3135.09,188.11,110.40,3433.60,1851.43,0.4094,SHIPPED,PARTIAL,PO-00021-8713
9462,ORD-202505-00285,21,2025-05-07,2025-05-12,2782.07,166.92,86.27,3035.26,1754.53,0.3693,PENDING,UNPAID,PO-00021-6250
9463,ORD-202505-00286,130,2025-05-18,2025-05-21,5547.74,367.54,161.79,6077.07,3485.70,0.3717,PENDING,UNPAID,PO-00130-7298
9464,ORD-202505-00287,129,2025-05-15,2025-05-15,5174.06,342.78,80.66,5597.50,3517.42,0.3202,SHIPPED,PARTIAL,PO-00129-3915
9465,ORD-202505-00288,147,2025-05-07,2025-05-07,5873.19,352.39,194.18,6419.76,3737.94,0.3636,SHIPPED,PAID,PO-00147-8003
9466,ORD-202505-00289,120,2025-05-28,2025-05-28,3226.91,193.61,63.09,3483.61,2125.66,0.3413,SHIPPED,UNPAID,PO-00120-8403
9467,ORD-202505-00290,21,2025-05-13,2025-05-15,5719.01,343.14,76.97,6139.12,3516.77,0.3851,PENDING,UNPAID,PO-00021-3476
9468,ORD-202505-00291,78,2025-05-24,2025-05-28,3611.95,216.72,94.23,3922.90,2173.17,0.3983,SHIPPED,UNPAID,PO-00078-8870
9469,ORD-202505-00292,124,2025-05-20,2025-05-22,1774.24,106.45,29.08,1909.77,1112.54,0.3729,PENDING,PAID,PO-00124-4138
9470,ORD-202505-00293,53,2025-05-08,2025-05-09,3844.68,230.68,115.06,4190.42,2390.70,0.3782,PENDING,UNPAID,PO-00053-1908
9471,ORD-202505-00294,27,2025-05-19,2025-05-21,2993.32,198.31,76.38,3268.01,1809.01,0.3957,PENDING,UNPAID,PO-00027-9207
9472,ORD-202505-00295,73,2025-05-26,2025-05-27,3009.63,199.39,98.92,3307.94,1887.74,0.3728,PENDING,UNPAID,PO-00073-2202
9473,ORD-202505-00296,128,2025-05-14,2025-05-15,3950.88,237.05,50.84,4238.77,2600.27,0.3419,PENDING,PARTIAL,PO-00128-7820
9474,ORD-202505-00297,57,2025-05-02,2025-05-02,4401.66,264.10,108.74,4774.50,2584.22,0.4129,SHIPPED,PARTIAL,PO-00057-6273
9475,ORD-202505-00298,126,2025-05-12,2025-05-12,2163.78,143.35,81.10,2388.23,1495.38,0.3089,PENDING,UNPAID,PO-00126-2501
9476,ORD-202505-00299,141,2025-05-15,2025-05-20,8397.79,556.35,103.76,9057.90,6159.11,0.2666,SHIPPED,UNPAID,PO-00141-8073
9477,ORD-202505-00300,122,2025-05-23,2025-05-27,2028.15,121.69,82.44,2232.28,1328.16,0.3451,PENDING,PAID,PO-00122-9112
9478,ORD-202505-00301,126,2025-05-13,2025-05-13,3825.09,253.41,87.63,4166.13,2477.20,0.3524,PENDING,UNPAID,PO-00126-2072
9479,ORD-202505-00302,106,2025-05-28,2025-05-29,8649.55,573.03,107.75,9330.33,5376.26,0.3784,PENDING,PAID,PO-00106-1905
9480,ORD-202505-00303,9,2025-05-12,2025-05-13,1192.08,71.52,51.13,1314.73,690.69,0.4206,SHIPPED,UNPAID,PO-00009-1712
9481,ORD-202505-00304,32,2025-05-21,2025-05-23,1386.27,83.18,46.18,1515.63,960.66,0.307,PENDING,PAID,PO-00032-4641
9482,ORD-202505-00305,38,2025-05-21,2025-05-23,3911.41,234.68,114.49,4260.58,2499.66,0.3609,SHIPPED,PAID,PO-00038-2820
9483,ORD-202505-00306,66,2025-05-13,2025-05-13,3616.94,217.02,81.59,3915.55,2334.06,0.3547,SHIPPED,PAID,PO-00066-9245
9484,ORD-202505-00307,2,2025-05-12,2025-05-15,22574.22,1354.45,124.10,24052.77,17640.89,0.2185,SHIPPED,PAID,PO-00002-1639
9485,ORD-202505-00308,31,2025-05-21,2025-05-22,4447.83,294.67,113.87,4856.37,2906.02,0.3466,SHIPPED,PAID,PO-00031-9120
9486,ORD-202505-00309,105,2025-05-27,2025-05-27,2174.62,115.25,60.40,2350.27,1319.96,0.393,PENDING,PAID,PO-00105-8248
9487,ORD-202505-00310,31,2025-05-02,2025-05-06,16892.84,1119.15,174.89,18186.88,10510.80,0.3778,PENDING,PAID,PO-00031-1500
9488,ORD-202505-00311,11,2025-05-27,2025-05-27,3755.75,225.34,95.40,4076.49,2358.95,0.3719,PENDING,UNPAID,PO-00011-7724
9489,ORD-202505-00312,71,2025-05-12,2025-05-12,9891.43,655.31,97.85,10644.59,6195.59,0.3736,PENDING,UNPAID,PO-00071-9481
